timestamp,title,price,original_price,shipping,item_url
2025-03-21 22:50:24,Microsoft Xbox Series S,US $299.00,N/A,N/A,https://www.ebay.com/itm/266190900217?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449
2025-03-21 22:50:24,Apple iPhone 15 Pro 256gb ( Unlocked) US E-Sim Version. Excellent,US $674.99,N/A,N/A,https://www.ebay.com/itm/166613095133?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449
2025-03-21 22:50:24,Google Pixel 8 Pro 128GB Factory Unlocked - Excellent,US $434.99,N/A,N/A,https://www.ebay.com/itm/226348022590?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449
2025-03-21 22:50:25,"Apple Macbook Air MLY33LL/A 2022 M2 - Magsafe 3 - 13.6"" 8GB/256GB SSD Excellent",US $650.00,N/A,N/A,https://www.ebay.com/itm/166206685749?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449
2025-03-21 22:50:31,Samsung Galaxy S21 5G SM-G991U 128GB 256GB Unlocked Very Good Refurbished,US $159.95,N/A,N/A,https://www.ebay.com/itm/185698601733?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449
2025-03-21 22:50:31,NEW UNLOCKED SAMSUNG GALAXY S20+ PLUS 5G SM-G986U 128GB BLACK GRAY GSM+CDMA,US $207.77,N/A,N/A,https://www.ebay.com/itm/194520534603?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449
2025-03-21 22:50:31,"HGST Ultrastar HUH728080ALE604 (0F23668) 8TB 7200RPM SATA 6Gb/s 3.5"" Hard Drive",US $98.99,N/A,N/A,https://www.ebay.com/itm/155888794968?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449
2025-03-21 22:50:31,REDTIGER 4K Dash Cam Front and Rear Dual Dash Camera WIFI&GPS With 32GB SD Card,US $69.99,US $129.99,N/A,https://www.ebay.com/itm/285048811560?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449
2025-03-21 22:50:32,REDTIGER 4K Dual Dash Camera Front and Rear Dash Cam WIFI&GPS With 32GB SD Card,US $69.99,US $129.99,N/A,https://www.ebay.com/itm/285048811662?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449
2025-03-21 22:50:32,"Seagate EXOS X16 ST14000NM005G 14TB 256MB 7200rpm 3.5"" SATA 6Gb/s Enterprise HDD",US $147.99,N/A,N/A,https://www.ebay.com/itm/176825170520?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449
2025-03-21 22:50:32,Samsung Galaxy Watch5 Pro 45mm R925N GPS + Cellular - Good,US $69.99,N/A,N/A,https://www.ebay.com/itm/256382762964?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449
2025-03-21 22:50:32,TOSHIBA 1TB 5400RPM SATA 3.0Gb/s 2.5in Internal Laptop Hard Drive MQ01ABD100V,US $29.99,N/A,N/A,https://www.ebay.com/itm/116129501463?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449
2025-03-21 22:50:32,🔥 Nintendo Switch OLED 64GB WHITE Joy Cons Newest Game Console + 2 Day SHIP! 🔥,US $269.99,US $369.99,N/A,https://www.ebay.com/itm/194991515485?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449
2025-03-21 22:50:33,Apple iPhone 13 Pro 128GB Unlocked - Excellent,US $357.95,N/A,N/A,https://www.ebay.com/itm/403999454004?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014468
2025-03-21 22:50:33,Apple iPhone 14 Pro 128GB Unlocked - Excellent,US $446.95,N/A,N/A,https://www.ebay.com/itm/405469724990?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014468
2025-03-21 22:50:33,Apple iPhone 13 128GB Unlocked - Excellent,US $286.95,N/A,N/A,https://www.ebay.com/itm/404240045218?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014468
2025-03-21 22:50:33,Apple iPhone 13 128GB Unlocked - Excellent,US $301.99,N/A,N/A,https://www.ebay.com/itm/256350256024?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014468
2025-03-21 22:50:33,N/A,N/A,N/A,N/A,https://www.ebay.com/globaldeals/tech/cell-phones/all
2025-03-21 22:50:34,"Lenovo LOQ 15.6"" FHD 144Hz Gaming Laptop i5-12450HX 12GB RAM 512GB SSD RTX 3050",US $599.99,US $880.99,N/A,https://www.ebay.com/itm/126480962681?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014452
2025-03-21 22:50:34,"Lenovo LOQ-E 15.6"" FHD 144Hz Gaming Laptop i5-12450HX 8GB RAM 512GB SSD RTX 2050",US $499.99,US $699.99,N/A,https://www.ebay.com/itm/126754097392?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014452
2025-03-21 22:50:34,"Lenovo ThinkPad T490s 14"" TOUCH FHD i7-8565U 16GB NEW 512 SSD Win 11 pro laptop",US $299.99,N/A,N/A,https://www.ebay.com/itm/224833789923?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014452
2025-03-21 22:50:34,MacBook Air 15-inch 2024 M3 / 16GB RAM / 512GB SSD / 10-Core GPU / Midnight,"US $1,099.00",N/A,N/A,https://www.ebay.com/itm/256520205430?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014452
2025-03-21 22:50:35,N/A,N/A,N/A,N/A,https://www.ebay.com/globaldeals/tech/laptops-netbooks/all
2025-03-21 22:50:35,Celestron 93973 SkyQ Link 2 Wi-Fi Module (Black),US $109.99,US $169.95,N/A,https://www.ebay.com/itm/374232972694?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014464
2025-03-21 22:50:35,50-in-1 + Waterproof Case for Gopro Hero 12 11 10 Action Camera Accessory Kit,US $39.99,N/A,N/A,https://www.ebay.com/itm/116174595662?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014464
2025-03-21 22:50:35,"DJI Osmo Mobile SE Gimbal, 3-Axis, Portable , Foldable, Android , iPhone Gimbal",US $69.00,N/A,N/A,https://www.ebay.com/itm/305001613153?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014464
2025-03-21 22:50:36,AOCHUAN Smart XE 3-Axis Smartphone Gimbal Stabilizer for iPhone Android Phones,US $49.00,N/A,N/A,https://www.ebay.com/itm/405047322473?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014464
2025-03-21 22:50:36,N/A,N/A,N/A,N/A,https://www.ebay.com/globaldeals/tech/cameras-photo/all
2025-03-21 22:50:36,BenQ TK860i 3300lm Smart Home Theater Projector 4K HDR Streaming 2D Keystone,US $919.00,"US $1,379.99",N/A,https://www.ebay.com/itm/375807945618?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014481
2025-03-21 22:50:36,"Bose Solo Soundbar 2 Home Theater, Certified Refurbished",US $149.00,US $199.00,N/A,https://www.ebay.com/itm/167031735841?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014481
2025-03-21 22:50:36,"2023-2024 , Amazon Fire TV Stick 3rd Gen w/Alexa includes TV controls. New*",US $33.88,N/A,N/A,https://www.ebay.com/itm/315040720206?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014481
2025-03-21 22:50:37,Onn. Google TV 4K Streaming 4K UHD Resolution 2023 Brand New,US $26.00,N/A,N/A,https://www.ebay.com/itm/225931956556?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014481
2025-03-21 22:50:37,N/A,N/A,N/A,N/A,https://www.ebay.com/globaldeals/tech/tv-video-home-audio/all
2025-03-21 22:50:37,"2020 Apple iPad 8 10.2"" Display 32GB WiFi Only MYL92LL/A Space Gray - Very Good",US $143.99,US $329.00,N/A,https://www.ebay.com/itm/354233898171?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014454
2025-03-21 22:50:37,"Samsung Galaxy Tab S8 Ultra 14.6"" 128GB X900 Wifi Only No S-Pen - Excellent",US $390.00,US $899.99,N/A,https://www.ebay.com/itm/256402595266?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014454
2025-03-21 22:50:38,"Samsung Galaxy Tab S8 Ultra 14.6"" 128GB X900 Wifi Only - Excellent",US $437.00,US $899.99,N/A,https://www.ebay.com/itm/256728624782?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014454
2025-03-21 22:50:38,"Samsung Galaxy Tab S9 FE 5G SM-X518U AT&T Unlocked (Any Carrier) 10.9"" 128GB",US $274.99,US $500.00,N/A,https://www.ebay.com/itm/204770375443?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014454
2025-03-21 22:50:38,N/A,N/A,N/A,N/A,https://www.ebay.com/globaldeals/tech/ipads-tablets-ereaders/all
2025-03-21 22:50:39,Nintendo new 3DS LL XL Console only Various colors Used RANK A/B Region free,US $234.99,N/A,N/A,https://www.ebay.com/itm/392605432382?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014470
2025-03-21 22:50:39,Nintendo Switch Console HAC-001 w/ Joy Con + Dock + Charger +HDMI 1 Day Ship,US $199.99,N/A,N/A,https://www.ebay.com/itm/276455280375?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014470
2025-03-21 22:50:39,PS Vita PCH-2000 Sony Playstation Accessory complete Console Used (Excellent),US $174.99,N/A,N/A,https://www.ebay.com/itm/394111931672?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014470
2025-03-21 22:50:40,RULE OF ROSE ENG PS2 PAL UK BRAND NEW SEALED 505 GAMES QUALITY CECK CONTROL,US $260.22,N/A,N/A,https://www.ebay.com/itm/256673834870?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014470
2025-03-21 22:50:40,N/A,N/A,N/A,N/A,https://www.ebay.com/globaldeals/tech/video-games-consoles/all
2025-03-21 22:50:40,Pivo Pod Silver with Remote and Travel Case - Fast Auto Tracking Phone Silver,US $49.99,N/A,N/A,https://www.ebay.com/itm/334638953359?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014474
2025-03-21 22:50:40,"Genuine Apple Leather MagSafe Card Wallet for iPhone 12, 13, 14 & 15 - Midnight",US $61.61,US $76.54,N/A,https://www.ebay.com/itm/166944987243?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014474
2025-03-21 22:50:41,ORIGINAL BATTERY SAMSUNG EB-BN980ABY GALAXY NOTE 20 5G SM-N980F/DS SM-N981U OEM,US $28.09,N/A,N/A,https://www.ebay.com/itm/135102614669?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014474
2025-03-21 22:50:41,Genuine / Official Apple iPhone 13 Silicone MagSafe Case / Cover - Blue Jay,US $44.09,US $63.57,N/A,https://www.ebay.com/itm/374184094391?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014474
2025-03-21 22:50:41,N/A,N/A,N/A,N/A,https://www.ebay.com/globaldeals/tech/phone-cases-accessories/all
2025-03-21 22:50:42,Taramps DS 4000x4 2 Ohms Amplifier 4 Channels 4000W RMS - by Taramps,US $340.00,N/A,N/A,https://www.ebay.com/itm/356206361583?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014450
2025-03-21 22:50:42,Taramps DS 2000x4 2 Ohms 2000 Watts RMS 4-Channel 500x4 Watts RMS Class D,US $217.99,N/A,N/A,https://www.ebay.com/itm/354493911383?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014450
2025-03-21 22:50:42,WOLFBOX G840S 12”Mirror Dash Cam 4K Rear View Mirror Dash Camera Front and Rear,US $64.99,US $104.99,N/A,https://www.ebay.com/itm/225914453447?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014450
2025-03-21 22:50:42,REDTIGER Dash Cam 4K Front and Rear Dash Camera WiFi GPS with Free 64GB SD Card,US $89.99,US $149.99,N/A,https://www.ebay.com/itm/285320367972?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014450
2025-03-21 22:50:43,N/A,N/A,N/A,N/A,https://www.ebay.com/globaldeals/tech/vehicle-electronics-gps/all
2025-03-21 22:50:43,"Seagate IronWolf 12TB 7200RPM SATA 6Gb/s 256MB 3.5"" NAS Hard Drive ST12000VN0007",US $133.99,N/A,N/A,https://www.ebay.com/itm/166672350380?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014456
2025-03-21 22:50:43,"Seagate IronWolf Pro 10TB 7200RPM SATA 6Gb/s 256MB 3.5"" NAS HDD - ST10000NE0004",US $128.99,N/A,N/A,https://www.ebay.com/itm/167272951826?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014456
2025-03-21 22:50:43,"Seagate Exos 28TB 7.2K RPM SATA 6Gb/s 3.5"" Enterprise HDD - ST28000NM000C",US $334.99,N/A,N/A,https://www.ebay.com/itm/296879436001?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014456
2025-03-21 22:50:44,MSI SPATIUM Series M482 M.2 2280 2TB PCI-Express 4.0 x4 Internal Solid State Dri,US $152.99,N/A,N/A,https://www.ebay.com/itm/386842541654?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014456
2025-03-21 22:50:44,N/A,N/A,N/A,N/A,https://www.ebay.com/globaldeals/tech/memory-drives-storage/all
2025-03-21 22:50:44,"HP OfficeJet 250 Mobile All-in-One Printer | Mobile Print, Scan, Copy | CZ992A",US $389.99,US $489.99,N/A,https://www.ebay.com/itm/155769674699?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014472
2025-03-21 22:50:44,New Zebra ZD421 Direct Thermal Desktop Label Printer 203 dpi No Ribbon Required,US $299.00,US $499.00,N/A,https://www.ebay.com/itm/116462122244?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014472
2025-03-21 22:50:45,New Zebra ZD421 ZD4AH42-D01E00EZ Direct Thermal Label Healthcare Printer 203 dpi,US $399.00,US $669.00,N/A,https://www.ebay.com/itm/116415636410?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014472
2025-03-21 22:50:45,50Y0096 POS Thermal Printer Print Head for IBM SureMark 4610-1NR 4610-1ND 203dpi,US $25.28,N/A,N/A,https://www.ebay.com/itm/133777216696?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014472
2025-03-21 22:50:45,Original Druckkopf HP DesignJet 110 500 510 800 815 PS / Nr. 11 C4810A -C4813A,US $194.16,N/A,N/A,https://www.ebay.com/itm/356127740145?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014472
2025-03-21 22:50:45,Sony MDR-7506 Professional Studio Wired Headphone Headset,US $59.79,N/A,N/A,https://www.ebay.com/itm/356129102114?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014460
2025-03-21 22:50:46,BRAND NEW Harman Kardon Fly TWS True Wireless In-Ear Headphones - Black,US $56.99,N/A,N/A,https://www.ebay.com/itm/304719930024?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014460
2025-03-21 22:50:46,Sony WF-1000XM5 Truly Wireless Bluetooth Noise Canceling Headphones - Black,US $112.99,US $299.99,N/A,https://www.ebay.com/itm/276015021037?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014460
2025-03-21 22:50:46,Soundcore Space Q45 Wireless Headphone Over-Ear Active Noise Cancelling 50h Play,US $79.99,US $229.99,N/A,https://www.ebay.com/itm/383512859307?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014460
2025-03-21 22:50:47,N/A,N/A,N/A,N/A,https://www.ebay.com/globaldeals/tech/headphones-portable-audio/all
2025-03-21 22:50:47,Canon RF 28-70mm f/2.8 IS STM Lens Canon RF,US $999.00,"US $1,099.00",N/A,https://www.ebay.com/itm/286086611827?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014476
2025-03-21 22:50:47,32mm to 37mm Step Upping Cover Adapter Cover Lens Adapter Filter Camera,US $3.49,N/A,N/A,https://www.ebay.com/itm/394158348565?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014476
2025-03-21 22:50:47,"Nikon AF-S Nikkor 85mm f/1.8 G, FX, GUT",US $317.82,N/A,N/A,https://www.ebay.com/itm/205080912282?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014476
2025-03-21 22:50:48,"für Nikon AF, Sigma DC 30 mm F/1.4 HSM",US $146.43,N/A,N/A,https://www.ebay.com/itm/205080921211?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014476
2025-03-21 22:50:48,N/A,N/A,N/A,N/A,https://www.ebay.com/globaldeals/tech/lenses-filters/all
2025-03-21 22:50:48,BenQ TK860i 3300lm Smart Home Theater Projector 4K HDR Streaming 2D Keystone,US $919.00,"US $1,379.99",N/A,https://www.ebay.com/itm/375807945618?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014488
2025-03-21 22:50:48,Taramps DS 4000x4 2 Ohms Amplifier 4 Channels 4000W RMS - by Taramps,US $340.00,N/A,N/A,https://www.ebay.com/itm/356206361583?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014488
2025-03-21 22:50:49,Sony MDR-7506 Professional Studio Wired Headphone Headset,US $59.79,N/A,N/A,https://www.ebay.com/itm/356129102114?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014488
2025-03-21 22:50:49,Taramps DS 2000x4 2 Ohms 2000 Watts RMS 4-Channel 500x4 Watts RMS Class D,US $217.99,N/A,N/A,https://www.ebay.com/itm/354493911383?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014488
2025-03-21 22:50:49,N/A,N/A,N/A,N/A,https://www.ebay.com/globaldeals/tech/more-consumer-electronics/all
2025-03-21 22:50:49,Max/Max 2 - White House Hero DVD - BRAND-NEW and SEALED 9z,US $8.88,US $31.95,N/A,https://www.ebay.com/itm/176908244586?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014458
2025-03-21 22:50:50,Otto the Rhino DVD 2012 Animated English Version BRAND-NEW Sealed 9z,US $8.88,US $24.95,N/A,https://www.ebay.com/itm/176906606227?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014458
2025-03-21 22:50:50,"Poms (DVD, 2019, Widescreen) Diane Keaton, Jacki Weaver, Rhea Perlman NEW 9z",US $8.88,US $24.95,N/A,https://www.ebay.com/itm/176908181307?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014458
2025-03-21 22:50:50,4 Movie Collection Comedy Life / Roscoe Jenkins / Bulletproof / Major Payne 9z,US $11.57,US $28.95,N/A,https://www.ebay.com/itm/176908198807?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014458
2025-03-21 22:50:51,N/A,N/A,N/A,N/A,https://www.ebay.com/globaldeals/tech/dvds-movies/all
2025-03-21 22:50:51,Lenovo DK1633 40A9 ThinkPad USB-C Dock Station 40A90090US + 90W Power Supply,US $55.00,N/A,N/A,https://www.ebay.com/itm/145072664056?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014478
2025-03-21 22:50:51,"Xiaomi Mi Computer Monitor Light Bar - , Extra Computer Lighting",US $29.99,N/A,N/A,https://www.ebay.com/itm/126003498904?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014478
2025-03-21 22:50:51,For iPad Pro 11'' (4/3/2/1) Case | Ringke [Fusion Sketch Stand] for Drawing,US $32.99,US $37.99,N/A,https://www.ebay.com/itm/266921467304?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014478
2025-03-21 22:50:52,"For iPad Pro M4 iPad Air M2 M3 11""/13"" [Paper Touch Film] Screen Protector",US $19.99,US $26.99,N/A,https://www.ebay.com/itm/266858951820?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014478
2025-03-21 22:50:52,N/A,N/A,N/A,N/A,https://www.ebay.com/globaldeals/tech/computer-accessories/all
2025-03-21 22:50:52,Apple iPhone 13 Pro 128GB Unlocked - Excellent,US $357.95,N/A,N/A,https://www.ebay.com/itm/403999454004?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014466
2025-03-21 22:50:53,Apple iPhone 14 Pro 128GB Unlocked - Excellent,US $446.95,N/A,N/A,https://www.ebay.com/itm/405469724990?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014466
2025-03-21 22:50:53,Apple iPhone 13 128GB Unlocked - Excellent,US $286.95,N/A,N/A,https://www.ebay.com/itm/404240045218?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014466
2025-03-21 22:50:53,Apple iPhone 13 128GB Unlocked - Excellent,US $301.99,N/A,N/A,https://www.ebay.com/itm/256350256024?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014466
2025-03-21 22:50:53,N/A,N/A,N/A,N/A,https://www.ebay.com/globaldeals/tech/more-cell-phones-accessories/all
2025-03-21 22:50:54,"Lenovo LOQ 15.6"" FHD 144Hz Gaming Laptop i5-12450HX 12GB RAM 512GB SSD RTX 3050",US $599.99,US $880.99,N/A,https://www.ebay.com/itm/126480962681?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014490
2025-03-21 22:50:54,"Seagate IronWolf 12TB 7200RPM SATA 6Gb/s 256MB 3.5"" NAS Hard Drive ST12000VN0007",US $133.99,N/A,N/A,https://www.ebay.com/itm/166672350380?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014490
2025-03-21 22:50:54,Intel Xeon Gold 6254 3.1GHz 24.75MB 18-Core 200W FCLGA3647 SRF92,US $245.00,N/A,N/A,https://www.ebay.com/itm/235898025773?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014490
2025-03-21 22:50:54,"Lenovo LOQ-E 15.6"" FHD 144Hz Gaming Laptop i5-12450HX 8GB RAM 512GB SSD RTX 2050",US $499.99,US $699.99,N/A,https://www.ebay.com/itm/126754097392?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014490
2025-03-21 22:50:55,N/A,N/A,N/A,N/A,https://www.ebay.com/globaldeals/tech/more-computer-accessories/all
2025-03-21 20:57:47,Epson PowerLite 685W WXGA 3500 Lumens 3LCD Ultra-Short Throw Projector,$791.00,"$1,309.00",N/A,https://www.ebay.com/itm/176549150155?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-21 20:57:47,Apple iPhone 14 Pro Max 128GB Network Unlocked Very Good Condition,$509.99,"$1,099.00",N/A,https://www.ebay.com/itm/355094939620?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-21 20:57:47,Apple iPhone 14 Pro Max 256GB Unlocked Very Good Condition,$539.99,"$1,199.00",N/A,https://www.ebay.com/itm/355896538160?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-21 20:57:47,"Apple iPhone 14, 128GB, Network Unlocked - Excellent Condition",$329.99,$749.00,N/A,https://www.ebay.com/itm/355095079593?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-21 20:57:47,Apple iPhone 13 A2482 128GB Network Unlocked Very Good Condition,$259.99,$699.00,N/A,https://www.ebay.com/itm/354393355064?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-21 20:57:47,Apple iPhone 14 Pro A2650 128GB Network Unlocked Very Good Condition,$414.99,$899.00,N/A,https://www.ebay.com/itm/354954088639?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-21 20:57:47,Apple iPhone 15 Pro Max 256GB Unlocked - Excellent Condition,$759.99,"$1,399.00",N/A,https://www.ebay.com/itm/355685725411?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-21 20:57:47,Skullcandy Smokin' Buds XT- Black (CERTIFIED REFURBISHED),$11.13,$18.99,N/A,https://www.ebay.com/itm/266646620402?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-21 20:57:48,Sony WF-1000XM5 Truly Wireless Bluetooth Noise Canceling Headphones - Black,$112.99,$299.99,N/A,https://www.ebay.com/itm/276015021037?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-21 20:57:48,"Lenovo - Legion 7i 16"" Gaming Laptop WQXGA - Intel 14th Gen Core i7 with 16GB...",N/A,"$1,699.99",N/A,https://www.ebay.com/itm/326094965111?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-21 20:57:48,Apple iPhone 14 Pro A2650 256GB Unlocked Very Good Condition,$439.99,$999.00,N/A,https://www.ebay.com/itm/355896536737?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-21 20:57:48,Apple iPhone 13 Pro Max 256GB Unlocked - Excellent,$464.95,"$1,199.00",N/A,https://www.ebay.com/itm/364007273533?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-21 20:57:48,Apple iPhone 16 Pro Max 256GB Unlocked Excellent Condition,$969.99,"$1,699.00",N/A,https://www.ebay.com/itm/356605681295?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-21 20:57:48,Apple iPhone 13 128GB Unlocked - Excellent,$286.95,$699.00,N/A,https://www.ebay.com/itm/404240045218?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-21 20:57:48,Apple iPhone 15 A2846 128GB Unlocked Very Good Condition,$454.99,$999.00,N/A,https://www.ebay.com/itm/356036255923?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-21 20:57:48,"Lenovo LOQ 15.6"" FHD 144Hz Gaming Laptop i5-12450HX 12GB RAM 512GB SSD RTX 3050",$599.99,$880.99,N/A,https://www.ebay.com/itm/126480962681?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-21 20:57:48,Apple iPhone 14 Pro Max 256GB Network Unlocked Excellent Condition,$609.99,"$1,199.00",N/A,https://www.ebay.com/itm/355063742942?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-21 20:57:48,"HP - Victus 16.1"" Gaming Laptop - AMD Ryzen 7-8845HS - 16GB DDR5 Memory - NVI...",N/A,"$1,499.99",N/A,https://www.ebay.com/itm/204894136642?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-21 20:57:48,Apple iPhone 11 128GB - Fully Unlocked - VERY GOOD Condition!!!,$212.99,$599.00,N/A,https://www.ebay.com/itm/326041883787?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-21 20:57:48,Samsung Galaxy S21 S991U 5G 128GB FACTORY UNLOCKED VERIZON ATT TMOBILE EXCELLENT,$169.48,$799.99,N/A,https://www.ebay.com/itm/125641047454?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-03-21 20:57:48,"HP - Envy 2-in-1 14"" Full HD Touch-Screen Laptop - Intel Core 5 - 8GB Memory ...",N/A,$799.99,N/A,https://www.ebay.com/itm/196337568322?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
